connection_type,polygon1_name,ds,mean_colocation,NAME_1,GID_2,TYPE_2,type
Between,Lancashire,2020-03-17,2.0302202471783537e-6,England,GBR.1.48_1,Administrative County,abs_value
Between,Lancashire,2020-03-24,1.0597509018892642e-6,England,GBR.1.48_1,Administrative County,abs_value
Between,Lancashire,2020-03-31,4.7550757702556615e-7,England,GBR.1.48_1,Administrative County,abs_value
Between,Lancashire,2020-04-07,4.797940541897776e-7,England,GBR.1.48_1,Administrative County,abs_value
Between,Lancashire,2020-04-14,4.0247965282924896e-7,England,GBR.1.48_1,Administrative County,abs_value
Between,Lancashire,2020-04-21,5.083881712090766e-7,England,GBR.1.48_1,Administrative County,abs_value
Between,Lancashire,2020-04-28,5.615570831133438e-7,England,GBR.1.48_1,Administrative County,abs_value
Between,Lancashire,2020-05-05,5.576023797832937e-7,England,GBR.1.48_1,Administrative County,abs_value
Between,Leeds,2020-03-03,2.6935341565897682e-6,England,GBR.1.49_1,Metropolitan Borough (City),abs_value
Between,Leeds,2020-03-10,2.639145074030578e-6,England,GBR.1.49_1,Metropolitan Borough (City),abs_value
Between,Leeds,2020-03-17,2.1683749828936125e-6,England,GBR.1.49_1,Metropolitan Borough (City),abs_value
Between,Leeds,2020-03-24,9.336446484652812e-7,England,GBR.1.49_1,Metropolitan Borough (City),abs_value
Between,Leeds,2020-03-31,3.659078707297995e-7,England,GBR.1.49_1,Metropolitan Borough (City),abs_value
Between,Leeds,2020-04-07,3.58666013819021e-7,England,GBR.1.49_1,Metropolitan Borough (City),abs_value
Between,Leeds,2020-04-14,3.0062789283790526e-7,England,GBR.1.49_1,Metropolitan Borough (City),abs_value
Between,Leeds,2020-04-21,3.738771046625984e-7,England,GBR.1.49_1,Metropolitan Borough (City),abs_value
Between,Leeds,2020-04-28,4.295814626945465e-7,England,GBR.1.49_1,Metropolitan Borough (City),abs_value
Between,Leeds,2020-05-05,4.27321361914843e-7,England,GBR.1.49_1,Metropolitan Borough (City),abs_value
Between,Leicester,2020-03-03,2.117079020210892e-6,England,GBR.1.50_1,Unitary Authority (City),abs_value
Between,Leicester,2020-03-10,2.0344854196412894e-6,England,GBR.1.50_1,Unitary Authority (City),abs_value
Between,Leicester,2020-03-17,1.8255807800383616e-6,England,GBR.1.50_1,Unitary Authority (City),abs_value
Between,Leicester,2020-03-24,1.0555794758680405e-6,England,GBR.1.50_1,Unitary Authority (City),abs_value
Between,Leicester,2020-03-31,5.922550989111622e-7,England,GBR.1.50_1,Unitary Authority (City),abs_value
Between,Leicester,2020-04-07,5.069321585597143e-7,England,GBR.1.50_1,Unitary Authority (City),abs_value
Between,Leicester,2020-04-14,5.008013030308016e-7,England,GBR.1.50_1,Unitary Authority (City),abs_value
Between,Leicester,2020-04-21,5.949163058530458e-7,England,GBR.1.50_1,Unitary Authority (City),abs_value
Between,Leicester,2020-04-28,5.783028934755287e-7,England,GBR.1.50_1,Unitary Authority (City),abs_value
Between,Leicester,2020-05-05,6.519096072976264e-7,England,GBR.1.50_1,Unitary Authority (City),abs_value
Between,Leicestershire,2020-03-03,2.3378232814285304e-6,England,GBR.1.51_1,Administrative County,abs_value
Between,Leicestershire,2020-03-10,2.2995113900720416e-6,England,GBR.1.51_1,Administrative County,abs_value
Between,Leicestershire,2020-03-17,1.998293917704789e-6,England,GBR.1.51_1,Administrative County,abs_value
Between,Leicestershire,2020-03-24,1.1074946622846142e-6,England,GBR.1.51_1,Administrative County,abs_value
Between,Leicestershire,2020-03-31,5.824335715659871e-7,England,GBR.1.51_1,Administrative County,abs_value
Between,Leicestershire,2020-04-07,5.824916977659855e-7,England,GBR.1.51_1,Administrative County,abs_value
Between,Leicestershire,2020-04-14,5.332796832000971e-7,England,GBR.1.51_1,Administrative County,abs_value
Between,Leicestershire,2020-04-21,6.640977934048398e-7,England,GBR.1.51_1,Administrative County,abs_value
Between,Leicestershire,2020-04-28,6.62097211170612e-7,England,GBR.1.51_1,Administrative County,abs_value
Between,Leicestershire,2020-05-05,7.543504130908286e-7,England,GBR.1.51_1,Administrative County,abs_value
Between,Lincolnshire,2020-03-03,1.2653981808908516e-6,England,GBR.1.52_1,Administrative County,abs_value
Between,Lincolnshire,2020-03-10,1.276953422031226e-6,England,GBR.1.52_1,Administrative County,abs_value
Between,Lincolnshire,2020-03-17,1.1192082933037036e-6,England,GBR.1.52_1,Administrative County,abs_value
Between,Lincolnshire,2020-03-24,6.120482220631688e-7,England,GBR.1.52_1,Administrative County,abs_value
Between,Lincolnshire,2020-03-31,2.446201861287893e-7,England,GBR.1.52_1,Administrative County,abs_value
Between,Lincolnshire,2020-04-07,2.374413489109489e-7,England,GBR.1.52_1,Administrative County,abs_value
Between,Lincolnshire,2020-04-14,2.2146862082301444e-7,England,GBR.1.52_1,Administrative County,abs_value
Between,Lincolnshire,2020-04-21,2.499475454734173e-7,England,GBR.1.52_1,Administrative County,abs_value
Between,Lincolnshire,2020-04-28,2.6211647701201516e-7,England,GBR.1.52_1,Administrative County,abs_value
Between,Lincolnshire,2020-05-05,2.782121779601694e-7,England,GBR.1.52_1,Administrative County,abs_value
Between,Lisburn and Castlereagh,2020-03-03,5.433920190962911e-6,Northern Ireland,GBR.2.7_1,District,abs_value
Between,Lisburn and Castlereagh,2020-03-10,5.4530514162542466e-6,Northern Ireland,GBR.2.7_1,District,abs_value
Between,Lisburn and Castlereagh,2020-03-17,4.014693503743371e-6,Northern Ireland,GBR.2.7_1,District,abs_value
Between,Lisburn and Castlereagh,2020-03-24,2.6075742001970925e-6,Northern Ireland,GBR.2.7_1,District,abs_value
Between,Lisburn and Castlereagh,2020-03-31,4.498162732067085e-6,Northern Ireland,GBR.2.7_1,District,abs_value
Between,Lisburn and Castlereagh,2020-04-07,7.312720919898295e-6,Northern Ireland,GBR.2.7_1,District,abs_value
Between,Lisburn and Castlereagh,2020-04-14,4.522260102030492e-6,Northern Ireland,GBR.2.7_1,District,abs_value
Between,Lisburn and Castlereagh,2020-04-21,5.77668555052152e-6,Northern Ireland,GBR.2.7_1,District,abs_value
Between,Lisburn and Castlereagh,2020-04-28,3.070302936743319e-6,Northern Ireland,GBR.2.7_1,District,abs_value
Between,Lisburn and Castlereagh,2020-05-05,3.911624517671369e-6,Northern Ireland,GBR.2.7_1,District,abs_value
Between,Luton,2020-03-03,3.0768467389639013e-6,England,GBR.1.53_1,Unitary Authority,abs_value
Between,Luton,2020-03-10,2.955554491247072e-6,England,GBR.1.53_1,Unitary Authority,abs_value
Between,Luton,2020-03-17,2.6127879960987525e-6,England,GBR.1.53_1,Unitary Authority,abs_value
Between,Luton,2020-03-24,1.7058543174991396e-6,England,GBR.1.53_1,Unitary Authority,abs_value
Between,Luton,2020-03-31,1.0149533790776384e-6,England,GBR.1.53_1,Unitary Authority,abs_value
Between,Luton,2020-04-07,1.1045381078438102e-6,England,GBR.1.53_1,Unitary Authority,abs_value
Between,Luton,2020-04-14,1.1554219003657128e-6,England,GBR.1.53_1,Unitary Authority,abs_value
Between,Luton,2020-04-21,1.1491177704700887e-6,England,GBR.1.53_1,Unitary Authority,abs_value
Between,Luton,2020-04-28,1.2138288329309734e-6,England,GBR.1.53_1,Unitary Authority,abs_value
Between,Luton,2020-05-05,1.3342741323642767e-6,England,GBR.1.53_1,Unitary Authority,abs_value
Between,Manchester,2020-03-03,8.138894023708855e-6,England,GBR.1.54_1,Metropolitan Borough (City),abs_value
Between,Manchester,2020-03-10,7.93458732752915e-6,England,GBR.1.54_1,Metropolitan Borough (City),abs_value
Between,Manchester,2020-03-17,6.6390128321952685e-6,England,GBR.1.54_1,Metropolitan Borough (City),abs_value
Between,Manchester,2020-03-24,2.9955184281607295e-6,England,GBR.1.54_1,Metropolitan Borough (City),abs_value
Between,Manchester,2020-03-31,1.4960084335811827e-6,England,GBR.1.54_1,Metropolitan Borough (City),abs_value
Between,Manchester,2020-04-07,1.6054159841007729e-6,England,GBR.1.54_1,Metropolitan Borough (City),abs_value
Between,Manchester,2020-04-14,1.3633917113647096e-6,England,GBR.1.54_1,Metropolitan Borough (City),abs_value
Between,Manchester,2020-04-21,1.625922978560687e-6,England,GBR.1.54_1,Metropolitan Borough (City),abs_value
Between,Manchester,2020-04-28,1.702622907700312e-6,England,GBR.1.54_1,Metropolitan Borough (City),abs_value
Between,Manchester,2020-05-05,1.7266315260611335e-6,England,GBR.1.54_1,Metropolitan Borough (City),abs_value
Between,Medway,2020-03-03,1.0212065515214193e-6,England,GBR.1.55_1,Unitary Authority,abs_value
Between,Medway,2020-03-10,1.0378052587969075e-6,England,GBR.1.55_1,Unitary Authority,abs_value
Between,Medway,2020-03-17,7.604488278477693e-7,England,GBR.1.55_1,Unitary Authority,abs_value
Between,Medway,2020-03-24,4.2333645956535066e-7,England,GBR.1.55_1,Unitary Authority,abs_value
Between,Medway,2020-03-31,2.2170283779430425e-7,England,GBR.1.55_1,Unitary Authority,abs_value
Between,Medway,2020-04-07,2.2085619353400815e-7,England,GBR.1.55_1,Unitary Authority,abs_value
Between,Medway,2020-04-14,2.1879804144652323e-7,England,GBR.1.55_1,Unitary Authority,abs_value
Between,Medway,2020-04-21,2.1464969796097534e-7,England,GBR.1.55_1,Unitary Authority,abs_value
Between,Medway,2020-04-28,2.7443523057297424e-7,England,GBR.1.55_1,Unitary Authority,abs_value
Between,Medway,2020-05-05,2.8523324371507536e-7,England,GBR.1.55_1,Unitary Authority,abs_value
Between,Merthyr Tydfil,2020-03-03,4.496996078958565e-6,Wales,GBR.4.12_1,Unitary Authority,abs_value
Between,Merthyr Tydfil,2020-03-10,4.786156634428023e-6,Wales,GBR.4.12_1,Unitary Authority,abs_value
Between,Merthyr Tydfil,2020-03-17,4.185368053610685e-6,Wales,GBR.4.12_1,Unitary Authority,abs_value
Between,Merthyr Tydfil,2020-03-24,2.4590056605610537e-6,Wales,GBR.4.12_1,Unitary Authority,abs_value
Between,Merthyr Tydfil,2020-03-31,1.3479555204732168e-6,Wales,GBR.4.12_1,Unitary Authority,abs_value
Between,Merthyr Tydfil,2020-04-07,1.670220549627268e-6,Wales,GBR.4.12_1,Unitary Authority,abs_value
Between,Merthyr Tydfil,2020-04-14,1.4507484486550808e-6,Wales,GBR.4.12_1,Unitary Authority,abs_value
Between,Merthyr Tydfil,2020-04-21,1.6751481365827514e-6,Wales,GBR.4.12_1,Unitary Authority,abs_value
Between,Merthyr Tydfil,2020-04-28,1.766329644179043e-6,Wales,GBR.4.12_1,Unitary Authority,abs_value
Between,Merthyr Tydfil,2020-05-05,1.889309036806187e-6,Wales,GBR.4.12_1,Unitary Authority,abs_value
Between,Mid and East Antrim,2020-03-03,4.293550891887103e-6,Northern Ireland,GBR.2.8_1,District,abs_value
Between,Mid and East Antrim,2020-03-10,4.156355491030879e-6,Northern Ireland,GBR.2.8_1,District,abs_value
Between,Mid and East Antrim,2020-03-17,2.900924638611153e-6,Northern Ireland,GBR.2.8_1,District,abs_value
Between,Mid and East Antrim,2020-03-24,2.023732788957998e-6,Northern Ireland,GBR.2.8_1,District,abs_value
Between,Mid and East Antrim,2020-03-31,1.3899689256621393e-6,Northern Ireland,GBR.2.8_1,District,abs_value
Between,Mid and East Antrim,2020-04-07,2.050291969388349e-6,Northern Ireland,GBR.2.8_1,District,abs_value
Between,Mid and East Antrim,2020-04-14,3.1127674577444535e-6,Northern Ireland,GBR.2.8_1,District,abs_value
Between,Mid and East Antrim,2020-04-21,5.930068394461663e-6,Northern Ireland,GBR.2.8_1,District,abs_value
Between,Mid and East Antrim,2020-04-28,5.762250240774211e-6,Northern Ireland,GBR.2.8_1,District,abs_value
Between,Mid and East Antrim,2020-05-05,7.138292400476405e-6,Northern Ireland,GBR.2.8_1,District,abs_value
Between,Mid Ulster,2020-03-03,2.5052245097221634e-6,Northern Ireland,GBR.2.9_1,District,abs_value
Between,Mid Ulster,2020-03-10,2.1859247212914157e-6,Northern Ireland,GBR.2.9_1,District,abs_value
Between,Mid Ulster,2020-03-17,1.7404435877897285e-6,Northern Ireland,GBR.2.9_1,District,abs_value
Between,Mid Ulster,2020-03-24,1.4013822648152655e-6,Northern Ireland,GBR.2.9_1,District,abs_value
Between,Mid Ulster,2020-03-31,1.3456364934407212e-6,Northern Ireland,GBR.2.9_1,District,abs_value
Between,Mid Ulster,2020-04-07,3.0572926674931397e-6,Northern Ireland,GBR.2.9_1,District,abs_value
Between,Mid Ulster,2020-04-14,2.4619842549358814e-6,Northern Ireland,GBR.2.9_1,District,abs_value
Between,Mid Ulster,2020-04-21,1.2019401818984255e-06,Northern Ireland,GBR.2.9_1,District,abs_value
Between,Mid Ulster,2020-04-28,3.3741664475214493e-6,Northern Ireland,GBR.2.9_1,District,abs_value
Between,Mid Ulster,2020-05-05,1.2540130051181018e-6,Northern Ireland,GBR.2.9_1,District,abs_value
Between,Middlesbrough,2020-03-03,5.311309344218562e-6,England,GBR.1.56_1,Unitary Authority,abs_value
Between,Middlesbrough,2020-03-10,5.0789844785227496e-6,England,GBR.1.56_1,Unitary Authority,abs_value
Between,Middlesbrough,2020-03-17,4.5889030342001065e-6,England,GBR.1.56_1,Unitary Authority,abs_value
Between,Middlesbrough,2020-03-24,2.610559067277769e-6,England,GBR.1.56_1,Unitary Authority,abs_value
Between,Middlesbrough,2020-03-31,1.3249361112036386e-6,England,GBR.1.56_1,Unitary Authority,abs_value
Between,Middlesbrough,2020-04-07,1.4175720498252779e-6,England,GBR.1.56_1,Unitary Authority,abs_value
Between,Middlesbrough,2020-04-14,1.3463025089515917e-6,England,GBR.1.56_1,Unitary Authority,abs_value
Between,Middlesbrough,2020-04-21,1.5401851852753128e-6,England,GBR.1.56_1,Unitary Authority,abs_value
Between,Middlesbrough,2020-04-28,1.8371203051101653e-6,England,GBR.1.56_1,Unitary Authority,abs_value
Between,Middlesbrough,2020-05-05,1.7332542917414686e-6,England,GBR.1.56_1,Unitary Authority,abs_value
Between,Midlothian,2020-03-03,4.380170354841147e-6,Scotland,GBR.3.19_1,Unitary District,abs_value
Between,Midlothian,2020-03-10,4.3670385021866666e-6,Scotland,GBR.3.19_1,Unitary District,abs_value
Between,Midlothian,2020-03-17,3.7056669369146824e-6,Scotland,GBR.3.19_1,Unitary District,abs_value
Between,Midlothian,2020-03-24,2.072846270251277e-6,Scotland,GBR.3.19_1,Unitary District,abs_value
Between,Midlothian,2020-03-31,1.012574207107458e-6,Scotland,GBR.3.19_1,Unitary District,abs_value
Between,Midlothian,2020-04-07,1.0626058164598103e-6,Scotland,GBR.3.19_1,Unitary District,abs_value
Between,Midlothian,2020-04-14,1.3033222038343264e-6,Scotland,GBR.3.19_1,Unitary District,abs_value
Between,Midlothian,2020-04-21,1.5721057094237513e-6,Scotland,GBR.3.19_1,Unitary District,abs_value
Between,Midlothian,2020-04-28,1.7727659608087693e-6,Scotland,GBR.3.19_1,Unitary District,abs_value
Between,Midlothian,2020-05-05,1.185148666446382e-6,Scotland,GBR.3.19_1,Unitary District,abs_value
Between,Milton Keynes,2020-03-03,1.9475346207307576e-6,England,GBR.1.57_1,Unitary Authority,abs_value
Between,Milton Keynes,2020-03-10,1.8760854309279695e-6,England,GBR.1.57_1,Unitary Authority,abs_value
Between,Milton Keynes,2020-03-17,1.5860538206025218e-6,England,GBR.1.57_1,Unitary Authority,abs_value
Between,Milton Keynes,2020-03-24,7.847567517497554e-7,England,GBR.1.57_1,Unitary Authority,abs_value
Between,Milton Keynes,2020-03-31,3.7909358354366134e-7,England,GBR.1.57_1,Unitary Authority,abs_value
Between,Milton Keynes,2020-04-07,3.583406251971858e-7,England,GBR.1.57_1,Unitary Authority,abs_value
Between,Milton Keynes,2020-04-14,3.2285197800348457e-7,England,GBR.1.57_1,Unitary Authority,abs_value
Between,Milton Keynes,2020-04-21,3.857850135309808e-7,England,GBR.1.57_1,Unitary Authority,abs_value
Between,Milton Keynes,2020-04-28,4.281426335567954e-7,England,GBR.1.57_1,Unitary Authority,abs_value
Between,Milton Keynes,2020-05-05,4.759519677453485e-7,England,GBR.1.57_1,Unitary Authority,abs_value
Between,Monmouthshire,2020-03-03,4.908781702445779e-6,Wales,GBR.4.13_1,Unitary Authority,abs_value
Between,Monmouthshire,2020-03-10,4.826894406238063e-6,Wales,GBR.4.13_1,Unitary Authority,abs_value
Between,Monmouthshire,2020-03-17,4.381030515912563e-6,Wales,GBR.4.13_1,Unitary Authority,abs_value
Between,Monmouthshire,2020-03-24,2.370439555069173e-6,Wales,GBR.4.13_1,Unitary Authority,abs_value
Between,Monmouthshire,2020-03-31,1.3741711229108367e-6,Wales,GBR.4.13_1,Unitary Authority,abs_value
Between,Monmouthshire,2020-04-07,1.7080935310113877e-6,Wales,GBR.4.13_1,Unitary Authority,abs_value
Between,Monmouthshire,2020-04-14,1.4018996830110183e-6,Wales,GBR.4.13_1,Unitary Authority,abs_value
Between,Monmouthshire,2020-04-21,1.8082485301459363e-6,Wales,GBR.4.13_1,Unitary Authority,abs_value
Between,Monmouthshire,2020-04-28,1.921867030554585e-6,Wales,GBR.4.13_1,Unitary Authority,abs_value
Between,Monmouthshire,2020-05-05,1.6495455837765648e-6,Wales,GBR.4.13_1,Unitary Authority,abs_value
Between,Moray,2020-03-03,9.193703056377898e-7,Scotland,GBR.3.20_1,Unitary District,abs_value
Between,Moray,2020-03-10,1.2634279584634046e-6,Scotland,GBR.3.20_1,Unitary District,abs_value
Between,Moray,2020-03-17,1.0690226274327928e-6,Scotland,GBR.3.20_1,Unitary District,abs_value
Between,Moray,2020-03-24,5.123873791022953e-7,Scotland,GBR.3.20_1,Unitary District,abs_value
Between,Moray,2020-03-31,1.562258343365278e-7,Scotland,GBR.3.20_1,Unitary District,abs_value
Between,Moray,2020-04-07,3.782970491598565e-7,Scotland,GBR.3.20_1,Unitary District,abs_value
Between,Moray,2020-04-14,4.005889658607894e-7,Scotland,GBR.3.20_1,Unitary District,abs_value
Between,Moray,2020-04-21,4.215273748715601e-7,Scotland,GBR.3.20_1,Unitary District,abs_value
Between,Moray,2020-04-28,3.3631035334832555e-7,Scotland,GBR.3.20_1,Unitary District,abs_value
Between,Moray,2020-05-05,2.6481874642931655e-7,Scotland,GBR.3.20_1,Unitary District,abs_value
Between,Neath Port Talbot,2020-03-03,3.820980626451266e-6,Wales,GBR.4.14_1,Unitary Authority,abs_value
Between,Neath Port Talbot,2020-03-10,4.065599749308657e-6,Wales,GBR.4.14_1,Unitary Authority,abs_value
Between,Neath Port Talbot,2020-03-17,3.5639883807275283e-6,Wales,GBR.4.14_1,Unitary Authority,abs_value
Between,Neath Port Talbot,2020-03-24,1.9406798036283e-6,Wales,GBR.4.14_1,Unitary Authority,abs_value
Between,Neath Port Talbot,2020-03-31,1.349400640475732e-6,Wales,GBR.4.14_1,Unitary Authority,abs_value
Between,Neath Port Talbot,2020-04-07,1.3368895705012175e-6,Wales,GBR.4.14_1,Unitary Authority,abs_value
Between,Neath Port Talbot,2020-04-14,1.1259771290455569e-6,Wales,GBR.4.14_1,Unitary Authority,abs_value
Between,Neath Port Talbot,2020-04-21,1.5061502028467681e-06,Wales,GBR.4.14_1,Unitary Authority,abs_value
Between,Neath Port Talbot,2020-04-28,1.4188204572177799e-6,Wales,GBR.4.14_1,Unitary Authority,abs_value
Between,Neath Port Talbot,2020-05-05,1.4687126880140267e-6,Wales,GBR.4.14_1,Unitary Authority,abs_value
Between,Newcastle upon Tyne,2020-03-03,6.7063477704000485e-6,England,GBR.1.58_1,Metropolitan Borough (City),abs_value
Between,Newcastle upon Tyne,2020-03-10,5.914250612830729e-6,England,GBR.1.58_1,Metropolitan Borough (City),abs_value
Between,Newcastle upon Tyne,2020-03-17,5.2274643890843e-6,England,GBR.1.58_1,Metropolitan Borough (City),abs_value
Between,Newcastle upon Tyne,2020-03-24,2.248481959463614e-6,England,GBR.1.58_1,Metropolitan Borough (City),abs_value
Between,Newcastle upon Tyne,2020-03-31,1.0005988499403677e-6,England,GBR.1.58_1,Metropolitan Borough (City),abs_value
Between,Newcastle upon Tyne,2020-04-07,1.2061393628852397e-6,England,GBR.1.58_1,Metropolitan Borough (City),abs_value
Between,Newcastle upon Tyne,2020-04-14,1.1217281162689596e-6,England,GBR.1.58_1,Metropolitan Borough (City),abs_value
Between,Newcastle upon Tyne,2020-04-21,1.2460626456899885e-6,England,GBR.1.58_1,Metropolitan Borough (City),abs_value
Between,Newcastle upon Tyne,2020-04-28,1.2258392879097709e-6,England,GBR.1.58_1,Metropolitan Borough (City),abs_value
Between,Newcastle upon Tyne,2020-05-05,1.301375829354111e-6,England,GBR.1.58_1,Metropolitan Borough (City),abs_value
Between,Newport,2020-03-03,5.646370271270657e-6,Wales,GBR.4.15_1,Unitary Authority,abs_value
Between,Newport,2020-03-10,5.529510343168082e-6,Wales,GBR.4.15_1,Unitary Authority,abs_value
Between,Newport,2020-03-17,4.802418099229863e-6,Wales,GBR.4.15_1,Unitary Authority,abs_value
Between,Newport,2020-03-24,2.695380522431888e-6,Wales,GBR.4.15_1,Unitary Authority,abs_value
Between,Newport,2020-03-31,1.5231830352560715e-6,Wales,GBR.4.15_1,Unitary Authority,abs_value
Between,Newport,2020-04-07,1.7673395874912017e-6,Wales,GBR.4.15_1,Unitary Authority,abs_value
Between,Newport,2020-04-14,1.3613232863772346e-6,Wales,GBR.4.15_1,Unitary Authority,abs_value
Between,Newport,2020-04-21,1.6564321803542419e-6,Wales,GBR.4.15_1,Unitary Authority,abs_value
Between,Newport,2020-04-28,1.8796235063639304e-6,Wales,GBR.4.15_1,Unitary Authority,abs_value
Between,Newport,2020-05-05,1.8630556835535454e-6,Wales,GBR.4.15_1,Unitary Authority,abs_value
Between,"Newry, Mourne and Down",2020-03-03,2.5395646285491126e-6,Northern Ireland,GBR.2.10_1,District,abs_value
Between,"Newry, Mourne and Down",2020-03-10,2.2757394102771954e-6,Northern Ireland,GBR.2.10_1,District,abs_value
Between,"Newry, Mourne and Down",2020-03-17,1.7355405181366414e-6,Northern Ireland,GBR.2.10_1,District,abs_value
Between,"Newry, Mourne and Down",2020-03-24,9.88654595686571e-7,Northern Ireland,GBR.2.10_1,District,abs_value
Between,"Newry, Mourne and Down",2020-03-31,6.675277911936934e-7,Northern Ireland,GBR.2.10_1,District,abs_value
Between,"Newry, Mourne and Down",2020-04-07,3.2838598161264408e-6,Northern Ireland,GBR.2.10_1,District,abs_value
Between,"Newry, Mourne and Down",2020-04-14,2.444548445965956e-6,Northern Ireland,GBR.2.10_1,District,abs_value
Between,"Newry, Mourne and Down",2020-04-21,2.1885856639897884e-6,Northern Ireland,GBR.2.10_1,District,abs_value
Between,"Newry, Mourne and Down",2020-04-28,1.7141123312956386e-6,Northern Ireland,GBR.2.10_1,District,abs_value
Between,"Newry, Mourne and Down",2020-05-05,2.3393111504448378e-6,Northern Ireland,GBR.2.10_1,District,abs_value
Between,Norfolk,2020-03-03,5.117558966945666e-7,England,GBR.1.59_1,Administrative County,abs_value
Between,Norfolk,2020-03-10,5.610241989989639e-7,England,GBR.1.59_1,Administrative County,abs_value
Between,Norfolk,2020-03-17,4.3517133174026784e-7,England,GBR.1.59_1,Administrative County,abs_value
Between,Norfolk,2020-03-24,2.359131919828316e-7,England,GBR.1.59_1,Administrative County,abs_value
Between,Norfolk,2020-03-31,9.118775137540482e-8,England,GBR.1.59_1,Administrative County,abs_value
Between,Norfolk,2020-04-07,8.526910828446135e-8,England,GBR.1.59_1,Administrative County,abs_value
Between,Norfolk,2020-04-14,7.412522192688383e-8,England,GBR.1.59_1,Administrative County,abs_value
Between,Norfolk,2020-04-21,1.0435244732155958e-7,England,GBR.1.59_1,Administrative County,abs_value
Between,Norfolk,2020-04-28,9.621839227875231e-8,England,GBR.1.59_1,Administrative County,abs_value
Between,Norfolk,2020-05-05,1.0355733378560172e-7,England,GBR.1.59_1,Administrative County,abs_value
Between,North Ayrshire,2020-03-03,4.516472662864469e-6,Scotland,GBR.3.21_1,Unitary District,abs_value
Between,North Ayrshire,2020-03-10,4.499797875421493e-6,Scotland,GBR.3.21_1,Unitary District,abs_value
Between,North Ayrshire,2020-03-17,4.017274368137749e-6,Scotland,GBR.3.21_1,Unitary District,abs_value
Between,North Ayrshire,2020-03-24,1.6743228970243469e-6,Scotland,GBR.3.21_1,Unitary District,abs_value
Between,North Ayrshire,2020-03-31,1.1239510570426134e-6,Scotland,GBR.3.21_1,Unitary District,abs_value
Between,North Ayrshire,2020-04-07,1.2981526846782066e-6,Scotland,GBR.3.21_1,Unitary District,abs_value
Between,North Ayrshire,2020-04-14,1.1863068213020308e-6,Scotland,GBR.3.21_1,Unitary District,abs_value
Between,North Ayrshire,2020-04-21,1.24356119395315e-6,Scotland,GBR.3.21_1,Unitary District,abs_value
Between,North Ayrshire,2020-04-28,1.4229002540274784e-6,Scotland,GBR.3.21_1,Unitary District,abs_value
Between,North Ayrshire,2020-05-05,1.0538256876310517e-6,Scotland,GBR.3.21_1,Unitary District,abs_value
Between,North Down and Ards,2020-03-03,3.866161026996204e-6,Northern Ireland,GBR.2.11_1,District,abs_value
Between,North Down and Ards,2020-03-10,3.720038823784445e-6,Northern Ireland,GBR.2.11_1,District,abs_value
Between,North Down and Ards,2020-03-17,2.6507689889805756e-6,Northern Ireland,GBR.2.11_1,District,abs_value
Between,North Down and Ards,2020-03-24,1.4389403752876582e-6,Northern Ireland,GBR.2.11_1,District,abs_value
Between,North Down and Ards,2020-03-31,1.939959297522617e-6,Northern Ireland,GBR.2.11_1,District,abs_value
Between,North Down and Ards,2020-04-07,4.110107158166398e-6,Northern Ireland,GBR.2.11_1,District,abs_value
Between,North Down and Ards,2020-04-14,2.152080899664577e-6,Northern Ireland,GBR.2.11_1,District,abs_value
Between,North Down and Ards,2020-04-21,3.999013934551785e-6,Northern Ireland,GBR.2.11_1,District,abs_value
Between,North Down and Ards,2020-04-28,3.846573080281704e-6,Northern Ireland,GBR.2.11_1,District,abs_value
Between,North Down and Ards,2020-05-05,4.283841843259109e-6,Northern Ireland,GBR.2.11_1,District,abs_value
Between,North Lanarkshire,2020-03-03,4.935292404246311e-6,Scotland,GBR.3.22_1,Unitary District,abs_value
Between,North Lanarkshire,2020-03-10,4.853189519608185e-6,Scotland,GBR.3.22_1,Unitary District,abs_value
Between,North Lanarkshire,2020-03-17,3.929996943941282e-6,Scotland,GBR.3.22_1,Unitary District,abs_value
Between,North Lanarkshire,2020-03-24,1.4875272455051243e-6,Scotland,GBR.3.22_1,Unitary District,abs_value
Between,North Lanarkshire,2020-03-31,6.153390504371209e-7,Scotland,GBR.3.22_1,Unitary District,abs_value
Between,North Lanarkshire,2020-04-07,6.133100457073773e-7,Scotland,GBR.3.22_1,Unitary District,abs_value
Between,North Lanarkshire,2020-04-14,6.508002862833255e-7,Scotland,GBR.3.22_1,Unitary District,abs_value
Between,North Lanarkshire,2020-04-21,6.995696521372749e-7,Scotland,GBR.3.22_1,Unitary District,abs_value
Between,North Lanarkshire,2020-04-28,7.956462033913303e-7,Scotland,GBR.3.22_1,Unitary District,abs_value
Between,North Lanarkshire,2020-05-05,9.430212248655898e-7,Scotland,GBR.3.22_1,Unitary District,abs_value
Between,North Lincolnshire,2020-03-03,1.3304602758016286e-6,England,GBR.1.60_1,Unitary Authority,abs_value
Between,North Lincolnshire,2020-03-10,1.3740883485828277e-6,England,GBR.1.60_1,Unitary Authority,abs_value
Between,North Lincolnshire,2020-03-17,1.1987694337548699e-6,England,GBR.1.60_1,Unitary Authority,abs_value
Between,North Lincolnshire,2020-03-24,7.183803212977477e-7,England,GBR.1.60_1,Unitary Authority,abs_value
Between,North Lincolnshire,2020-03-31,3.115030992552316e-7,England,GBR.1.60_1,Unitary Authority,abs_value
Between,North Lincolnshire,2020-04-07,3.161280032343059e-7,England,GBR.1.60_1,Unitary Authority,abs_value
